numero_titulo,tipo_credor,serie,n,id_cliente,tipo_pagamento,data_emissao,vencimento,data_pagamento,valor_titulo,instituicao,situacao_titulo,codigo_credito,descricao_credito,codigo_debito,descricao_debito,data_hora_lancamento
16115,2,1,3,5863,2,2025-09-04 00:00:00.000,2025-11-27 00:00:00.000,2025-11-27 00:00:00.000,"452,83",2,3,NULL,NULL,22,MATERIA PRIMA,Sep  4 2025 12:00AM10:58
16127,2,1,1,5863,2,2025-09-09 00:00:00.000,2025-10-07 00:00:00.000,2025-10-07 00:00:00.000,"600,71",2,3,NULL,NULL,22,MATERIA PRIMA,Sep  9 2025 12:00AM11:02
16127,2,1,2,5863,2,2025-09-09 00:00:00.000,2025-11-04 00:00:00.000,2025-11-04 00:00:00.000,"547,33",2,3,NULL,NULL,22,MATERIA PRIMA,Sep  9 2025 12:00AM11:02
16127,2,1,3,5863,2,2025-09-09 00:00:00.000,2025-12-02 00:00:00.000,2025-12-02 00:00:00.000,"547,33",2,3,NULL,NULL,22,MATERIA PRIMA,Sep  9 2025 12:00AM11:02
16231,2,1,1,5863,2,2025-09-25 00:00:00.000,2025-10-23 00:00:00.000,2025-10-23 00:00:00.000,"749,84",2,3,NULL,NULL,22,MATERIA PRIMA,Sep 25 2025 12:00AM13:30
16255,2,1,1,5863,2,2025-10-02 00:00:00.000,2025-10-30 00:00:00.000,2025-10-30 00:00:00.000,"481,43",2,3,NULL,NULL,22,MATERIA PRIMA,Oct  2 2025 12:00AM15:24
16255,2,1,2,5863,2,2025-10-02 00:00:00.000,2025-11-27 00:00:00.000,2025-11-27 00:00:00.000,"438,67",2,3,NULL,NULL,22,MATERIA PRIMA,Oct  2 2025 12:00AM15:24
16255,2,1,3,5863,2,2025-10-02 00:00:00.000,2025-12-25 00:00:00.000,1753-01-01 00:00:00.000,"438,67",2,1,NULL,NULL,22,MATERIA PRIMA,Oct  2 2025 12:00AM15:24
16314,2,201,1,2745,2,2025-06-01 00:00:00.000,2025-06-16 00:00:00.000,2025-06-16 00:00:00.000,"823,82",237,3,NULL,NULL,46,COMB E LUBRIFICANTES P/ INDUSTRIA,Jun  1 2025 12:00AM11:22
16402,2,1,1,5863,2,2025-11-04 00:00:00.000,2025-12-02 00:00:00.000,2025-12-02 00:00:00.000,"1637,97",2,3,NULL,NULL,22,MATERIA PRIMA,Nov  4 2025 12:00AM11:02
16402,2,1,2,5863,2,2025-11-04 00:00:00.000,2025-12-30 00:00:00.000,1753-01-01 00:00:00.000,1538,2,1,NULL,NULL,22,MATERIA PRIMA,Nov  4 2025 12:00AM11:02
16458,2,1,1,5863,2,2025-11-14 00:00:00.000,2025-12-12 00:00:00.000,1753-01-01 00:00:00.000,"1715,45",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 14 2025 12:00AM11:06
16458,2,1,2,5863,2,2025-11-14 00:00:00.000,2026-01-09 00:00:00.000,1753-01-01 00:00:00.000,"1610,75",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 14 2025 12:00AM11:06
16556,2,1,1,5467,2,2025-11-24 00:00:00.000,2025-12-24 00:00:00.000,1753-01-01 00:00:00.000,1317,2,1,NULL,NULL,22,MATERIA PRIMA,Nov 24 2025 12:00AM15:10
16556,2,1,2,5467,2,2025-11-24 00:00:00.000,2026-01-08 00:00:00.000,1753-01-01 00:00:00.000,1317,2,1,NULL,NULL,22,MATERIA PRIMA,Nov 24 2025 12:00AM15:10
16556,2,1,3,5467,2,2025-11-24 00:00:00.000,2026-01-23 00:00:00.000,1753-01-01 00:00:00.000,1317,2,1,NULL,NULL,22,MATERIA PRIMA,Nov 24 2025 12:00AM15:10
16556,2,1,4,5467,2,2025-11-24 00:00:00.000,2026-02-07 00:00:00.000,1753-01-01 00:00:00.000,1317,2,1,NULL,NULL,22,MATERIA PRIMA,Nov 24 2025 12:00AM15:10
16573,2,S,1,203,2,2025-05-29 00:00:00.000,2025-07-13 00:00:00.000,2025-07-14 00:00:00.000,500,237,3,NULL,NULL,22,MATERIA PRIMA,May 29 2025 12:00AM14:06
16581,2,201,1,2745,2,2025-07-01 00:00:00.000,2025-07-15 00:00:00.000,2025-07-15 00:00:00.000,"198,41",237,3,NULL,NULL,46,COMB E LUBRIFICANTES P/ INDUSTRIA,Jul  1 2025 12:00AM07:44
17109,2,S,1,3271,2,2025-01-14 00:00:00.000,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,280,237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Jan 14 2025 12:00AM09:09
17226,2,S,1,3271,2,2025-01-20 00:00:00.000,2025-02-04 00:00:00.000,2025-02-04 00:00:00.000,130,237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Jan 20 2025 12:00AM17:23
17327,2,S,1,1885,2,2025-01-22 00:00:00.000,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,"247,6",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Jan 22 2025 12:00AM15:05
17360,2,1,1,5904,2,2025-10-21 00:00:00.000,2025-11-11 00:00:00.000,2025-11-11 00:00:00.000,"689,53",2,3,NULL,NULL,22,MATERIA PRIMA,Oct 21 2025 12:00AM13:11
17791,2,1,1,3976,2,2025-04-23 00:00:00.000,2025-05-10 00:00:00.000,2025-05-12 00:00:00.000,"46,4",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Apr 23 2025 12:00AM09:48
17837,2,S,1,200,2,2025-10-23 00:00:00.000,2025-11-07 00:00:00.000,2025-11-07 00:00:00.000,410,2,3,NULL,NULL,22,MATERIA PRIMA,Oct 23 2025 12:00AM13:39
17941,2,S,1,1885,2,2025-02-24 00:00:00.000,2025-03-20 00:00:00.000,2025-03-20 00:00:00.000,"247,6",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Feb 24 2025 12:00AM15:08
17968,2,1,1,3976,2,2025-05-27 00:00:00.000,2025-06-10 00:00:00.000,2025-06-10 00:00:00.000,82,237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,May 27 2025 12:00AM14:13
18013,2,S,1,3271,2,2025-07-01 00:00:00.000,2025-07-20 00:00:00.000,2025-07-21 00:00:00.000,300,237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Jul  1 2025 12:00AM07:49
18304,2,S,1,3271,2,2025-09-01 00:00:00.000,2025-09-20 00:00:00.000,2025-09-22 00:00:00.000,"65,58",237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Sep  1 2025 12:00AM16:35
18329,2,1,1,3976,2,2025-08-14 00:00:00.000,2025-09-10 00:00:00.000,2025-09-10 00:00:00.000,"45,3",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Aug 14 2025 12:00AM07:53
18414,2,1,1,3976,2,2025-09-01 00:00:00.000,2025-09-29 00:00:00.000,2025-10-01 00:00:00.000,78,2,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Sep  1 2025 12:00AM10:51
18454,2,S,1,3271,2,2025-10-02 00:00:00.000,2025-10-20 00:00:00.000,2025-10-20 00:00:00.000,300,2,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Oct  2 2025 12:00AM10:43
18557,2,S,1,1885,2,2025-03-24 00:00:00.000,2025-04-20 00:00:00.000,2025-04-22 00:00:00.000,"247,6",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Mar 24 2025 12:00AM15:03
18614,2,S,1,3271,2,2025-11-03 00:00:00.000,2025-11-20 00:00:00.000,2025-11-21 00:00:00.000,300,237,3,NULL,NULL,22,MATERIA PRIMA,Nov  3 2025 12:00AM11:08
18718,2,1,1,3976,2,2025-10-30 00:00:00.000,2025-11-19 00:00:00.000,2025-11-19 00:00:00.000,"50,4",2,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Oct 30 2025 12:00AM10:04
18791,2,S,1,3271,2,2025-12-01 00:00:00.000,2025-12-20 00:00:00.000,1753-01-01 00:00:00.000,300,2,1,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Dec  1 2025 12:00AM11:20
18932,2,1,1,56,2,2025-03-14 00:00:00.000,2025-04-13 00:00:00.000,2025-04-14 00:00:00.000,"1431,05",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 14 2025 12:00AM11:33
18932,2,1,2,56,2,2025-03-14 00:00:00.000,2025-04-28 00:00:00.000,2025-04-28 00:00:00.000,"1431,05",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 14 2025 12:00AM11:33
18932,2,1,3,56,2,2025-03-14 00:00:00.000,2025-05-13 00:00:00.000,2025-05-13 00:00:00.000,"1431,05",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 14 2025 12:00AM11:33
18932,2,1,4,56,2,2025-03-14 00:00:00.000,2025-05-28 00:00:00.000,2025-05-28 00:00:00.000,"1431,05",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 14 2025 12:00AM11:33
18932,2,1,5,56,2,2025-03-14 00:00:00.000,2025-06-12 00:00:00.000,2025-06-12 00:00:00.000,"1431,05",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 14 2025 12:00AM11:33
18932,2,1,6,56,2,2025-03-14 00:00:00.000,2025-06-27 00:00:00.000,2025-06-27 00:00:00.000,"1431,03",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 14 2025 12:00AM11:33
19080,2,1,1,56,2,2025-04-30 00:00:00.000,2025-05-30 00:00:00.000,2025-05-30 00:00:00.000,"227,15",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 30 2025 12:00AM14:28
19080,2,1,2,56,2,2025-04-30 00:00:00.000,2025-06-14 00:00:00.000,2025-06-16 00:00:00.000,"227,15",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 30 2025 12:00AM14:28
19080,2,1,3,56,2,2025-04-30 00:00:00.000,2025-06-29 00:00:00.000,2025-06-30 00:00:00.000,"227,15",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 30 2025 12:00AM14:28
19080,2,1,4,56,2,2025-04-30 00:00:00.000,2025-07-14 00:00:00.000,2025-07-14 00:00:00.000,"227,15",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 30 2025 12:00AM14:28
19080,2,1,5,56,2,2025-04-30 00:00:00.000,2025-07-29 00:00:00.000,2025-07-29 00:00:00.000,"227,15",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 30 2025 12:00AM14:28
19080,2,1,6,56,2,2025-04-30 00:00:00.000,2025-08-13 00:00:00.000,2025-08-13 00:00:00.000,"227,15",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 30 2025 12:00AM14:28
19155,2,S,1,1885,2,2025-04-22 00:00:00.000,2025-05-20 00:00:00.000,2025-05-20 00:00:00.000,"247,6",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Apr 22 2025 12:00AM15:35
19192,2,S,1,73,2,2025-03-26 00:00:00.000,2025-05-10 00:00:00.000,2025-05-12 00:00:00.000,230,237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Mar 26 2025 12:00AM17:09
19241,2,1,1,56,2,2025-06-27 00:00:00.000,2025-07-27 00:00:00.000,2025-07-28 00:00:00.000,"2217,03",237,3,NULL,NULL,22,MATERIA PRIMA,Jun 27 2025 12:00AM10:57
19241,2,1,2,56,2,2025-06-27 00:00:00.000,2025-08-11 00:00:00.000,2025-08-11 00:00:00.000,"2217,03",237,3,NULL,NULL,22,MATERIA PRIMA,Jun 27 2025 12:00AM10:57
19241,2,1,3,56,2,2025-06-27 00:00:00.000,2025-08-26 00:00:00.000,2025-08-26 00:00:00.000,"2217,03",237,3,NULL,NULL,22,MATERIA PRIMA,Jun 27 2025 12:00AM10:57
19241,2,1,4,56,2,2025-06-27 00:00:00.000,2025-09-10 00:00:00.000,2025-09-10 00:00:00.000,"2217,03",237,3,NULL,NULL,22,MATERIA PRIMA,Jun 27 2025 12:00AM10:57
19241,2,1,5,56,2,2025-06-27 00:00:00.000,2025-09-25 00:00:00.000,2025-09-25 00:00:00.000,"2217,03",237,3,NULL,NULL,22,MATERIA PRIMA,Jun 27 2025 12:00AM10:57
19241,2,1,6,56,2,2025-06-27 00:00:00.000,2025-10-10 00:00:00.000,2025-10-10 00:00:00.000,"2217,06",2,3,NULL,NULL,22,MATERIA PRIMA,Jun 27 2025 12:00AM10:57
19515,2,1,1,56,2,2025-09-24 00:00:00.000,2025-10-24 00:00:00.000,2025-10-24 00:00:00.000,"292,71",2,3,NULL,NULL,22,MATERIA PRIMA,Sep 24 2025 12:00AM10:32
19642,2,1,1,56,2,2025-11-11 00:00:00.000,2025-12-11 00:00:00.000,1753-01-01 00:00:00.000,"2151,99",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 11 2025 12:00AM10:33
19642,2,1,2,56,2,2025-11-11 00:00:00.000,2025-12-26 00:00:00.000,1753-01-01 00:00:00.000,"2151,99",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 11 2025 12:00AM10:33
19642,2,1,3,56,2,2025-11-11 00:00:00.000,2026-01-10 00:00:00.000,1753-01-01 00:00:00.000,"2151,99",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 11 2025 12:00AM10:33
19642,2,1,4,56,2,2025-11-11 00:00:00.000,2026-01-25 00:00:00.000,1753-01-01 00:00:00.000,"2151,99",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 11 2025 12:00AM10:33
19642,2,1,5,56,2,2025-11-11 00:00:00.000,2026-02-09 00:00:00.000,1753-01-01 00:00:00.000,"2151,99",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 11 2025 12:00AM10:33
19642,2,1,6,56,2,2025-11-11 00:00:00.000,2026-02-24 00:00:00.000,1753-01-01 00:00:00.000,"2151,98",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 11 2025 12:00AM10:33
19687,2,S,1,73,2,2025-06-09 00:00:00.000,2025-07-07 00:00:00.000,2025-07-07 00:00:00.000,330,237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Jun  9 2025 12:00AM09:19
19754,2,S,1,1885,2,2025-05-21 00:00:00.000,2025-06-20 00:00:00.000,2025-06-20 00:00:00.000,"232,14",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,May 21 2025 12:00AM15:54
20252,2,S,1,5559,2,2025-01-09 00:00:00.000,2025-01-20 00:00:00.000,2025-01-20 00:00:00.000,"995,2",237,3,NULL,NULL,29,COMISSAO,Jan  9 2025 12:00AM09:19
20254,2,S,1,709,2,2025-01-28 00:00:00.000,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,"925,69",237,3,NULL,NULL,29,COMISSAO,Jan 28 2025 12:00AM14:47
20254,2,S,1,5559,2,2025-02-11 00:00:00.000,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,"351,74",237,3,NULL,NULL,29,COMISSAO,Feb 11 2025 12:00AM08:38
20255,2,S,1,5432,2,2025-03-16 00:00:00.000,2025-03-20 00:00:00.000,2025-03-20 00:00:00.000,"524,39",237,3,NULL,NULL,29,COMISSAO,Mar 16 2025 12:00AM09:55
20256,2,S,1,5559,2,2025-03-10 00:00:00.000,2025-03-20 00:00:00.000,2025-03-20 00:00:00.000,"1029,72",237,3,NULL,NULL,29,COMISSAO,Mar 10 2025 12:00AM08:40
20257,2,S,1,2587,2,2025-01-10 00:00:00.000,2025-01-20 00:00:00.000,2025-01-20 00:00:00.000,"1413,05",237,3,NULL,NULL,29,COMISSAO,Jan 10 2025 12:00AM09:02
20257,2,S,1,5559,2,2025-04-14 00:00:00.000,2025-04-20 00:00:00.000,2025-04-22 00:00:00.000,"1487,22",237,3,NULL,NULL,29,COMISSAO,Apr 14 2025 12:00AM16:22
20257,2,S,1,5719,2,2025-02-10 00:00:00.000,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,"520,71",237,3,NULL,NULL,29,COMISSAO,Feb 10 2025 12:00AM08:40
20258,2,S,1,5926,2,2025-11-24 00:00:00.000,2025-11-20 00:00:00.000,2025-11-25 00:00:00.000,"2267,14",237,3,NULL,NULL,29,COMISSAO,Nov 24 2025 12:00AM08:30
20259,2,S,1,5559,2,2025-05-12 00:00:00.000,2025-05-20 00:00:00.000,2025-05-20 00:00:00.000,"772,02",237,3,NULL,NULL,29,COMISSAO,May 12 2025 12:00AM16:51
20357,2,S,1,1885,2,2025-06-24 00:00:00.000,2025-07-20 00:00:00.000,2025-07-21 00:00:00.000,"231,87",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Jun 24 2025 12:00AM15:38
20446,2,S,1,73,2,2025-09-24 00:00:00.000,2025-10-22 00:00:00.000,2025-10-22 00:00:00.000,50,2,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Sep 24 2025 12:00AM17:15
20873,2,S,1,1822,2,2025-01-06 00:00:00.000,2025-02-10 00:00:00.000,2025-02-10 00:00:00.000,"128,87",237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Jan  6 2025 12:00AM15:28
20944,2,S,1,1885,2,2025-07-22 00:00:00.000,2025-08-20 00:00:00.000,2025-08-20 00:00:00.000,"231,87",237,3,NULL,NULL,17,CUSTO C/ PESSOAL,Jul 22 2025 12:00AM15:11
21021,2,S,1,1822,2,2025-01-21 00:00:00.000,2025-02-10 00:00:00.000,2025-02-10 00:00:00.000,"162,99",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Jan 21 2025 12:00AM15:46
21249,2,S,1,1822,2,2025-02-12 00:00:00.000,2025-03-15 00:00:00.000,2025-03-17 00:00:00.000,"128,87",237,3,NULL,NULL,17,CUSTO C/ PESSOAL,Feb 12 2025 12:00AM16:02
21324,2,S,1,1822,2,2025-02-21 00:00:00.000,2025-03-10 00:00:00.000,2025-03-10 00:00:00.000,"107,99",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Feb 21 2025 12:00AM15:42
21523,2,S,1,1885,2,2025-08-21 00:00:00.000,2025-09-20 00:00:00.000,2025-09-22 00:00:00.000,"264,99",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Aug 21 2025 12:00AM14:52
21562,2,S,1,1822,2,2025-03-12 00:00:00.000,2025-04-15 00:00:00.000,2025-04-15 00:00:00.000,"128,87",237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Mar 12 2025 12:00AM15:24
21852,2,S,1,3421,2,2025-03-01 00:00:00.000,2025-03-10 00:00:00.000,2025-03-10 00:00:00.000,"395,77",237,3,NULL,NULL,11,DESPESAS C/ INFORMATICA,Mar  1 2025 12:00AM10:01
21867,2,S,1,1822,2,2025-04-07 00:00:00.000,2025-05-10 00:00:00.000,2025-05-12 00:00:00.000,"128,87",237,3,NULL,NULL,17,CUSTO C/ PESSOAL,Apr  7 2025 12:00AM10:00
21985,2,S,1,1822,2,2025-04-22 00:00:00.000,2025-05-10 00:00:00.000,2025-05-12 00:00:00.000,"157,68",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Apr 22 2025 12:00AM15:33
22074,2,0,1,3349,2,2025-08-05 00:00:00.000,2025-09-04 00:00:00.000,2025-09-04 00:00:00.000,963,237,3,NULL,NULL,22,MATERIA PRIMA,Aug  5 2025 12:00AM17:00
22074,2,0,2,3349,2,2025-08-05 00:00:00.000,2025-09-19 00:00:00.000,2025-09-19 00:00:00.000,963,237,3,NULL,NULL,22,MATERIA PRIMA,Aug  5 2025 12:00AM17:00
22104,2,S,1,1885,2,2025-09-24 00:00:00.000,2025-10-20 00:00:00.000,2025-10-20 00:00:00.000,"248,43",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Sep 24 2025 12:00AM15:18
22106,2,S,1,1822,2,2025-05-05 00:00:00.000,2025-06-10 00:00:00.000,2025-06-10 00:00:00.000,"128,87",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,May  5 2025 12:00AM15:42
22155,2,1,1,4923,2,2025-02-03 00:00:00.000,2025-03-03 00:00:00.000,2025-03-05 00:00:00.000,"2729,36",237,3,NULL,NULL,22,MATERIA PRIMA,Feb  3 2025 12:00AM17:16
22155,2,1,2,4923,2,2025-02-03 00:00:00.000,2025-03-17 00:00:00.000,2025-03-17 00:00:00.000,"2729,36",237,3,NULL,NULL,22,MATERIA PRIMA,Feb  3 2025 12:00AM17:16
22155,2,1,3,4923,2,2025-02-03 00:00:00.000,2025-03-31 00:00:00.000,2025-03-31 00:00:00.000,"2729,37",237,3,NULL,NULL,22,MATERIA PRIMA,Feb  3 2025 12:00AM17:16
22292,2,E,1,3421,2,2025-04-01 00:00:00.000,2025-04-07 00:00:00.000,2025-04-07 00:00:00.000,"129,01",237,3,NULL,NULL,11,DESPESAS C/ INFORMATICA,Apr  1 2025 12:00AM15:09
22303,2,S,1,1822,2,2025-05-21 00:00:00.000,2025-06-10 00:00:00.000,2025-06-10 00:00:00.000,"183,34",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,May 21 2025 12:00AM15:12
22318,2,1,1,4923,2,2025-02-12 00:00:00.000,2025-03-12 00:00:00.000,2025-03-12 00:00:00.000,"1023,9",237,3,NULL,NULL,22,MATERIA PRIMA,Feb 12 2025 12:00AM11:15
22318,2,1,2,4923,2,2025-02-12 00:00:00.000,2025-03-26 00:00:00.000,2025-03-26 00:00:00.000,"1023,9",237,3,NULL,NULL,22,MATERIA PRIMA,Feb 12 2025 12:00AM11:15
22318,2,1,3,4923,2,2025-02-12 00:00:00.000,2025-04-09 00:00:00.000,2025-04-09 00:00:00.000,"1023,9",237,3,NULL,NULL,22,MATERIA PRIMA,Feb 12 2025 12:00AM11:15
22470,2,S,1,1822,2,2025-06-09 00:00:00.000,2025-07-10 00:00:00.000,2025-07-10 00:00:00.000,"128,87",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Jun  9 2025 12:00AM15:43
22612,2,S,1,1822,2,2025-06-23 00:00:00.000,2025-07-10 00:00:00.000,2025-07-10 00:00:00.000,"128,32",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Jun 23 2025 12:00AM15:33
22673,2,S,1,1885,2,2025-10-22 00:00:00.000,2025-11-20 00:00:00.000,2025-11-21 00:00:00.000,"264,99",2,3,NULL,NULL,22,MATERIA PRIMA,Oct 22 2025 12:00AM14:00
22740,2,S,1,3421,2,2025-05-01 00:00:00.000,2025-05-08 00:00:00.000,2025-05-08 00:00:00.000,"100,7",237,3,NULL,NULL,11,DESPESAS C/ INFORMATICA,May  1 2025 12:00AM16:14
22804,2,1,1,4923,1,2025-03-13 00:00:00.000,2025-03-13 00:00:00.000,2025-03-13 00:00:00.000,"75,42",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 13 2025 12:00AM09:55
22836,2,S,1,1822,2,2025-07-07 00:00:00.000,2025-08-10 00:00:00.000,2025-08-11 00:00:00.000,"128,87",237,3,NULL,NULL,17,CUSTO C/ PESSOAL,Jul  7 2025 12:00AM16:06
22875,2,1,1,4923,2,2025-03-19 00:00:00.000,2025-04-16 00:00:00.000,2025-04-16 00:00:00.000,"976,25",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 19 2025 12:00AM09:41
22875,2,1,2,4923,2,2025-03-19 00:00:00.000,2025-04-30 00:00:00.000,2025-04-30 00:00:00.000,"976,25",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 19 2025 12:00AM09:41
22875,2,1,3,4923,2,2025-03-19 00:00:00.000,2025-05-14 00:00:00.000,2025-05-14 00:00:00.000,"976,24",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 19 2025 12:00AM09:41
22916,2,S,1,1822,2,2025-07-22 00:00:00.000,2025-08-10 00:00:00.000,2025-08-11 00:00:00.000,"36,66",237,3,NULL,NULL,17,CUSTO C/ PESSOAL,Jul 22 2025 12:00AM15:09
22962,2,1,1,178,2,2025-10-15 00:00:00.000,2025-11-12 00:00:00.000,2025-11-12 00:00:00.000,76,2,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Oct 15 2025 12:00AM15:36
23161,2,S,1,1822,2,2025-08-12 00:00:00.000,2025-09-10 00:00:00.000,2025-09-10 00:00:00.000,"128,87",237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Aug 12 2025 12:00AM15:18
23193,2,E,1,3421,2,2025-06-01 00:00:00.000,2025-06-06 00:00:00.000,2025-06-06 00:00:00.000,"204,19",237,3,NULL,NULL,11,DESPESAS C/ INFORMATICA,Jun  1 2025 12:00AM15:46
23231,2,S,1,1885,2,2025-11-21 00:00:00.000,2025-12-20 00:00:00.000,1753-01-01 00:00:00.000,"281,56",237,1,NULL,NULL,22,MATERIA PRIMA,Nov 21 2025 12:00AM16:29
23257,2,S,1,1822,2,2025-08-21 00:00:00.000,2025-09-10 00:00:00.000,2025-09-10 00:00:00.000,"91,5",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Aug 21 2025 12:00AM14:53
23455,2,1,1,4923,2,2025-04-25 00:00:00.000,2025-05-23 00:00:00.000,2025-05-23 00:00:00.000,"2246,4",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 25 2025 12:00AM14:29
23455,2,1,2,4923,2,2025-04-25 00:00:00.000,2025-06-06 00:00:00.000,2025-06-06 00:00:00.000,"2246,4",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 25 2025 12:00AM14:29
23455,2,1,3,4923,2,2025-04-25 00:00:00.000,2025-06-20 00:00:00.000,2025-06-20 00:00:00.000,"2246,41",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 25 2025 12:00AM14:29
23464,2,S,1,1822,2,2025-09-18 00:00:00.000,2025-10-10 00:00:00.000,2025-10-10 00:00:00.000,"128,87",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Sep 18 2025 12:00AM15:09
23581,2,S,1,1822,2,2025-09-22 00:00:00.000,2025-10-10 00:00:00.000,2025-10-10 00:00:00.000,"152,5",237,3,NULL,NULL,43,ASSISTENCIA MEDICA E SOCIAL,Sep 22 2025 12:00AM15:02
23640,2,E,1,3421,2,2025-07-01 00:00:00.000,2025-07-07 00:00:00.000,2025-07-07 00:00:00.000,"243,9",237,3,NULL,NULL,11,DESPESAS C/ INFORMATICA,Jul  1 2025 12:00AM15:49
23788,2,S,1,1822,2,2025-10-14 00:00:00.000,2025-11-10 00:00:00.000,2025-11-10 00:00:00.000,"128,87",2,3,NULL,NULL,22,MATERIA PRIMA,Oct 14 2025 12:00AM12:19
23905,2,S,1,1822,2,2025-10-23 00:00:00.000,2025-11-10 00:00:00.000,2025-11-10 00:00:00.000,"254,36",237,3,NULL,NULL,22,MATERIA PRIMA,Oct 23 2025 12:00AM13:42
24070,2,E,1,3421,2,2025-08-01 00:00:00.000,2025-08-07 00:00:00.000,2025-08-07 00:00:00.000,"316,25",237,3,NULL,NULL,11,DESPESAS C/ INFORMATICA,Aug  1 2025 12:00AM15:02
24084,2,1,1,4923,2,2025-06-05 00:00:00.000,2025-07-03 00:00:00.000,2025-07-03 00:00:00.000,"1097,63",237,3,NULL,NULL,22,MATERIA PRIMA,Jun  5 2025 12:00AM16:41
24084,2,1,2,4923,2,2025-06-05 00:00:00.000,2025-07-17 00:00:00.000,2025-07-17 00:00:00.000,"1097,63",237,3,NULL,NULL,22,MATERIA PRIMA,Jun  5 2025 12:00AM16:41
24084,2,1,3,4923,2,2025-06-05 00:00:00.000,2025-07-31 00:00:00.000,2025-07-31 00:00:00.000,"1097,64",237,3,NULL,NULL,22,MATERIA PRIMA,Jun  5 2025 12:00AM16:41
